ranking, punk_image, id, minscore, 2nd, category
2345,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8913.png" width="72" height="72">","8913",0.014700000000,5.3500000000,30.3100000000,35.6000000000,"Vampire Hair 1.4700,Big Shades 5.3500",Mid,Male,0.0585864189124020228302792969
2346,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8964.png" width="72" height="72">","8964",0.014700000000,5.3500000000,30.3100000000,35.6000000000,"Half Shaved 1.4700,Big Shades 5.3500",Mid,Female,0.0585864189124020228302792969
2347,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7286.png" width="72" height="72">","7286",0.014700000000,5.2700000000,28.2400000000,45.0100000000,"Vampire Hair 1.4700,Regular Shades 5.2700,Mole 6.4400",Dark,Male,0.0585869482026760282370201456
2348,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7987.png" width="72" height="72">","7987",0.014700000000,5.2700000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Regular Shades 5.2700,Hot Lipstick 6.9600",Dark,Female,0.0585869482026760282370201456
2349,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4615.png" width="72" height="72">","4615",0.014700000000,5.2700000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Regular Shades 5.2700,Purple Lipstick 6.5500",Dark,Female,0.0585869482026760282370201456
2350,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4065.png" width="72" height="72">","4065",0.014700000000,6.9600000000,30.3100000000,14.2000000000,"Half Shaved 1.4700,Hot Lipstick 6.9600,Cigarette 9.6100,Earring 24.5900",Mid,Female,0.0585871955641646880794500049
2351,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2789.png" width="72" height="72">","2789",0.014700000000,5.2600000000,30.0600000000,45.0100000000,"Vampire Hair 1.4700,Shadow Beard 5.2600,Horned Rim Glasses 5.3500",Light,Male,0.0585884784350744030461327003
2352,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7240.png" width="72" height="72">","7240",0.014700000000,5.2600000000,30.0600000000,45.0100000000,"Vampire Hair 1.4700,Shadow Beard 5.2600,Cigarette 9.6100",Light,Male,0.0585884784350744030461327003
2353,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7478.png" width="72" height="72">","7478",0.014700000000,5.2600000000,30.0600000000,45.0100000000,"Vampire Hair 1.4700,Shadow Beard 5.2600,Earring 24.5900",Light,Male,0.0585884784350744030461327003
2354,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9987.png" width="72" height="72">","9987",0.014700000000,5.2600000000,30.3100000000,45.0100000000,"Vampire Hair 1.4700,Shadow Beard 5.2600,Regular Shades 5.2700",Mid,Male,0.0585887139027457516064217576
2355,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9599.png" width="72" height="72">","9599",0.014700000000,5.2700000000,30.0600000000,45.0100000000,"Blonde Bob 1.4700,Regular Shades 5.2700,Mole 6.4400",Light,Female,0.0585887880132829886058483756
2356,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1007.png" width="72" height="72">","1007",0.014700000000,5.2700000000,30.0600000000,45.0100000000,"Vampire Hair 1.4700,Regular Shades 5.2700,Earring 24.5900",Light,Male,0.0585887880132829886058483756
2357,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3928.png" width="72" height="72">","3928",0.014700000000,5.2700000000,30.3100000000,45.0100000000,"Vampire Hair 1.4700,Regular Shades 5.2700,Mole 6.4400",Mid,Male,0.0585890234834427444740926933
2358,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7562.png" width="72" height="72">","7562",0.014700000000,5.2700000000,30.3100000000,45.0100000000,"Blonde Bob 1.4700,Regular Shades 5.2700,Cigarette 9.6100",Mid,Female,0.0585890234834427444740926933
2359,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2984.png" width="72" height="72">","2984",0.014700000000,5.2700000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Regular Shades 5.2700,Hot Lipstick 6.9600",Mid,Female,0.0585890234834427444740926933
2360,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4726.png" width="72" height="72">","4726",0.014800000000,1.5600000000,28.2400000000,35.6000000000,"Straight Hair Dark 1.4800,Silver Chain 1.5600",Dark,Female,0.0585890921719445556263731839
2361,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4229.png" width="72" height="72">","4229",0.014700000000,5.3500000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Big Shades 5.3500,Hot Lipstick 6.9600",Dark,Female,0.0585893831266182623077315817
2362,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8394.png" width="72" height="72">","8394",0.014700000000,5.3500000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Big Shades 5.3500,Purple Lipstick 6.5500",Dark,Female,0.0585893831266182623077315817
2363,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2395.png" width="72" height="72">","2395",0.014700000000,5.3500000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Horned Rim Glasses 5.3500,Black Lipstick 6.1700",Dark,Female,0.0585893831266182623077315817
2364,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6309.png" width="72" height="72">","6309",0.014700000000,5.3500000000,28.2400000000,45.0100000000,"Red Mohawk 1.4700,Horned Rim Glasses 5.3500,Hot Lipstick 6.9600",Dark,Female,0.0585893831266182623077315817
2365,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7734.png" width="72" height="72">","7734",0.014700000000,5.3500000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Horned Rim Glasses 5.3500,Mole 6.4400",Dark,Female,0.0585893831266182623077315817
2366,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7903.png" width="72" height="72">","7903",0.014700000000,5.3500000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Big Shades 5.3500,Hot Lipstick 6.9600",Light,Female,0.0585912230901590235054055376
2367,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3589.png" width="72" height="72">","3589",0.014700000000,5.3500000000,30.0600000000,45.0100000000,"Blonde Bob 1.4700,Horned Rim Glasses 5.3500,Purple Lipstick 6.5500",Light,Female,0.0585912230901590235054055376
2368,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4084.png" width="72" height="72">","4084",0.014700000000,5.3500000000,30.0600000000,45.0100000000,"Vampire Hair 1.4700,Big Shades 5.3500,Mole 6.4400",Light,Male,0.0585912230901590235054055376
2369,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0029.png" width="72" height="72">","0029",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Half Shaved 1.4700,Horned Rim Glasses 5.3500,Earring 24.5900",Mid,Female,0.0585914585798925247406859875
2370,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4852.png" width="72" height="72">","4852",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Vampire Hair 1.4700,Big Shades 5.3500,Earring 24.5900",Mid,Male,0.0585914585798925247406859875
2371,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5187.png" width="72" height="72">","5187",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Big Shades 5.3500,Hot Lipstick 6.9600",Mid,Female,0.0585914585798925247406859875
2372,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5346.png" width="72" height="72">","5346",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Vampire Hair 1.4700,Horned Rim Glasses 5.3500,Earring 24.5900",Mid,Male,0.0585914585798925247406859875
2373,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9945.png" width="72" height="72">","9945",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Half Shaved 1.4700,Big Shades 5.3500,Black Lipstick 6.1700",Mid,Female,0.0585914585798925247406859875
2374,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3488.png" width="72" height="72">","3488",0.014700000000,5.3500000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Big Shades 5.3500,Earring 24.5900",Mid,Female,0.0585914585798925247406859875
2375,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9495.png" width="72" height="72">","9495",0.014800000000,1.5600000000,28.2400000000,45.0100000000,"Clown Hair Green 1.4800,Silver Chain 1.5600,3D Glasses 2.8600",Dark,Female,0.0585941322993787213680241039
2376,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5704.png" width="72" height="72">","5704",0.014700000000,5.7200000000,28.2400000000,35.6000000000,"Red Mohawk 1.4700,Nerd Glasses 5.7200",Dark,Female,0.0585947198641875931557466202
2377,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3001.png" width="72" height="72">","3001",0.014700000000,5.7200000000,28.2400000000,35.6000000000,"Vampire Hair 1.4700,Nerd Glasses 5.7200",Dark,Male,0.0585947198641875931557466202
2378,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4802.png" width="72" height="72">","4802",0.014800000000,1.5600000000,30.0600000000,45.0100000000,"Straight Hair Dark 1.4800,Silver Chain 1.5600,Hot Lipstick 6.9600",Light,Female,0.0585959725612259555746986264
2379,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5656.png" width="72" height="72">","5656",0.014800000000,1.5600000000,30.0600000000,45.0100000000,"Clown Hair Green 1.4800,Silver Chain 1.5600,Medical Mask 1.7500",Light,Male,0.0585959725612259555746986264
2380,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5689.png" width="72" height="72">","5689",0.014700000000,5.7200000000,30.0600000000,35.6000000000,"Red Mohawk 1.4700,Nerd Glasses 5.7200",Light,Female,0.0585965601629428063538917496
2381,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9356.png" width="72" height="72">","9356",0.014700000000,5.7200000000,30.0600000000,35.6000000000,"Vampire Hair 1.4700,Nerd Glasses 5.7200",Light,Male,0.0585965601629428063538917496
2382,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0376.png" width="72" height="72">","0376",0.014700000000,5.7200000000,30.0600000000,35.6000000000,"Half Shaved 1.4700,Nerd Glasses 5.7200",Light,Female,0.0585965601629428063538917496
2383,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0522.png" width="72" height="72">","0522",0.014700000000,5.7200000000,30.0600000000,35.6000000000,"Blonde Bob 1.4700,Nerd Glasses 5.7200",Light,Female,0.0585965601629428063538917496
2384,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5605.png" width="72" height="72">","5605",0.014700000000,5.7200000000,30.3100000000,35.6000000000,"Blonde Bob 1.4700,Nerd Glasses 5.7200",Mid,Female,0.0585967956955798535310803265
2385,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1198.png" width="72" height="72">","1198",0.014800000000,1.6900000000,30.0600000000,14.2000000000,"Clown Hair Green 1.4800,Gold Chain 1.6900,Horned Rim Glasses 5.3500,Hot Lipstick 6.9600",Light,Female,0.0585969205750731790218341089
2386,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7473.png" width="72" height="72">","7473",0.014800000000,1.6900000000,30.3100000000,14.2000000000,"Straight Hair Dark 1.4800,Gold Chain 1.6900,Clown Eyes Green 3.8200,Hot Lipstick 6.9600",Mid,Female,0.0585971561106076403451436381
2387,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7082.png" width="72" height="72">","7082",0.014700000000,5.7200000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Nerd Glasses 5.7200,Purple Lipstick 6.5500",Dark,Female,0.0585997609599545154801737780
2388,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5852.png" width="72" height="72">","5852",0.014700000000,5.7200000000,28.2400000000,45.0100000000,"Red Mohawk 1.4700,Nerd Glasses 5.7200,Earring 24.5900",Dark,Female,0.0585997609599545154801737780
2389,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3354.png" width="72" height="72">","3354",0.014700000000,5.7200000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Nerd Glasses 5.7200,Cigarette 9.6100",Dark,Female,0.0585997609599545154801737780
2390,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1749.png" width="72" height="72">","1749",0.014700000000,5.7200000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Nerd Glasses 5.7200,Hot Lipstick 6.9600",Dark,Female,0.0585997609599545154801737780
2391,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9514.png" width="72" height="72">","9514",0.014700000000,9.6100000000,10.1800000000,35.6000000000,"Blonde Bob 1.4700,Cigarette 9.6100",Albino,Female,0.0586015408530356872706112443
2392,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1251.png" width="72" height="72">","1251",0.014700000000,5.7200000000,30.0600000000,45.0100000000,"Blonde Bob 1.4700,Nerd Glasses 5.7200,Black Lipstick 6.1700",Light,Female,0.0586016015753821888042164304
2393,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8533.png" width="72" height="72">","8533",0.014700000000,5.7200000000,30.0600000000,45.0100000000,"Half Shaved 1.4700,Nerd Glasses 5.7200,Purple Lipstick 6.5500",Light,Female,0.0586016015753821888042164304
2394,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3520.png" width="72" height="72">","3520",0.014700000000,5.7200000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Nerd Glasses 5.7200,Black Lipstick 6.1700",Light,Female,0.0586016015753821888042164304
2395,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6556.png" width="72" height="72">","6556",0.014700000000,5.7200000000,30.0600000000,45.0100000000,"Blonde Bob 1.4700,Nerd Glasses 5.7200,Hot Lipstick 6.9600",Light,Female,0.0586016015753821888042164304
2396,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3301.png" width="72" height="72">","3301",0.014700000000,5.7200000000,30.3100000000,45.0100000000,"Half Shaved 1.4700,Nerd Glasses 5.7200,Hot Lipstick 6.9600",Mid,Female,0.0586018371485496230945036740
2397,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2324.png" width="72" height="72">","2324",0.014700000000,6.1700000000,28.2400000000,35.6000000000,"Blonde Bob 1.4700,Black Lipstick 6.1700",Dark,Female,0.0586056662164297373748470831
2398,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0721.png" width="72" height="72">","0721",0.014700000000,6.1700000000,28.2400000000,35.6000000000,"Half Shaved 1.4700,Black Lipstick 6.1700",Dark,Female,0.0586056662164297373748470831
2399,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4315.png" width="72" height="72">","4315",0.014700000000,6.1700000000,28.2400000000,35.6000000000,"Red Mohawk 1.4700,Black Lipstick 6.1700",Dark,Female,0.0586056662164297373748470831
2400,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0837.png" width="72" height="72">","0837",0.014700000000,6.1700000000,30.0600000000,35.6000000000,"Red Mohawk 1.4700,Black Lipstick 6.1700",Light,Female,0.0586075072028495238360832174
2401,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0560.png" width="72" height="72">","0560",0.014700000000,6.1700000000,30.3100000000,35.6000000000,"Blonde Bob 1.4700,Black Lipstick 6.1700",Mid,Female,0.0586077428234996284855653666
2402,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1706.png" width="72" height="72">","1706",0.014700000000,6.1700000000,30.3100000000,35.6000000000,"Red Mohawk 1.4700,Black Lipstick 6.1700",Mid,Female,0.0586077428234996284855653666
2403,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3399.png" width="72" height="72">","3399",0.014700000000,6.1700000000,30.3100000000,35.6000000000,"Half Shaved 1.4700,Black Lipstick 6.1700",Mid,Female,0.0586077428234996284855653666
2404,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1527.png" width="72" height="72">","1527",0.014700000000,6.1700000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Black Lipstick 6.1700,Mole 6.4400",Dark,Female,0.0586107091959547546288356759
2405,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9606.png" width="72" height="72">","9606",0.014700000000,6.1700000000,28.2400000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Cigarette 9.6100",Dark,Female,0.0586107091959547546288356759
2406,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3793.png" width="72" height="72">","3793",0.014700000000,6.1700000000,28.2400000000,45.0100000000,"Blonde Bob 1.4700,Black Lipstick 6.1700,Cigarette 9.6100",Dark,Female,0.0586107091959547546288356759
2407,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4340.png" width="72" height="72">","4340",0.014700000000,6.4400000000,28.2400000000,35.6000000000,"Red Mohawk 1.4700,Mole 6.4400",Dark,Female,0.0586115014090302146952607867
2408,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2047.png" width="72" height="72">","2047",0.014700000000,6.4400000000,28.2400000000,35.6000000000,"Half Shaved 1.4700,Mole 6.4400",Dark,Female,0.0586115014090302146952607867
2409,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6322.png" width="72" height="72">","6322",0.014700000000,6.4400000000,28.2400000000,35.6000000000,"Vampire Hair 1.4700,Mole 6.4400",Dark,Male,0.0586115014090302146952607867
2410,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6451.png" width="72" height="72">","6451",0.014800000000,1.7500000000,28.2400000000,14.2000000000,"Straight Hair Dark 1.4800,Medical Mask 1.7500,Purple Lipstick 6.5500,Earring 24.5900",Dark,Female,0.0586124990402485754713212225
2411,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7975.png" width="72" height="72">","7975",0.014800000000,1.7500000000,28.2400000000,14.2000000000,"Clown Hair Green 1.4800,Medical Mask 1.7500,Chinstrap 2.8200,Eye Patch 4.6100",Dark,Male,0.0586124990402485754713212225
2412,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7371.png" width="72" height="72">","7371",0.014700000000,6.1700000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Earring 24.5900",Light,Female,0.0586125504992245219680659534
2413,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6025.png" width="72" height="72">","6025",0.014700000000,6.1700000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Cigarette 9.6100",Light,Female,0.0586125504992245219680659534
2414,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1752.png" width="72" height="72">","1752",0.014700000000,6.1700000000,30.0600000000,45.0100000000,"Half Shaved 1.4700,Black Lipstick 6.1700,Earring 24.5900",Light,Female,0.0586125504992245219680659534
2415,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1828.png" width="72" height="72">","1828",0.014700000000,6.1700000000,30.0600000000,45.0100000000,"Blonde Bob 1.4700,Black Lipstick 6.1700,Earring 24.5900",Light,Female,0.0586125504992245219680659534
2416,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5847.png" width="72" height="72">","5847",0.014700000000,6.1700000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Mole 6.4400",Light,Female,0.0586125504992245219680659534
2417,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5592.png" width="72" height="72">","5592",0.014700000000,6.1700000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Cigarette 9.6100",Mid,Female,0.0586127861604277347222318365
2418,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5731.png" width="72" height="72">","5731",0.014700000000,6.1700000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Black Lipstick 6.1700,Mole 6.4400",Mid,Female,0.0586127861604277347222318365
2419,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7768.png" width="72" height="72">","7768",0.014700000000,6.4400000000,30.0600000000,35.6000000000,"Red Mohawk 1.4700,Mole 6.4400",Light,Female,0.0586133427620771411350136522
2420,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4349.png" width="72" height="72">","4349",0.014700000000,6.4400000000,30.0600000000,35.6000000000,"Blonde Bob 1.4700,Mole 6.4400",Light,Female,0.0586133427620771411350136522
2421,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8829.png" width="72" height="72">","8829",0.014700000000,6.4400000000,30.3100000000,35.6000000000,"Red Mohawk 1.4700,Mole 6.4400",Mid,Female,0.0586135784296512506583544022
2422,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0303.png" width="72" height="72">","0303",0.014700000000,6.5500000000,28.2400000000,35.6000000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500",Dark,Female,0.0586137410985339626102207783
2423,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5638.png" width="72" height="72">","5638",0.014700000000,6.5500000000,28.2400000000,35.6000000000,"Half Shaved 1.4700,Purple Lipstick 6.5500",Dark,Female,0.0586137410985339626102207783
2424,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1738.png" width="72" height="72">","1738",0.014700000000,6.5500000000,28.2400000000,35.6000000000,"Blonde Bob 1.4700,Purple Lipstick 6.5500",Dark,Female,0.0586137410985339626102207783
2425,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1866.png" width="72" height="72">","1866",0.014700000000,6.5500000000,30.0600000000,35.6000000000,"Blonde Bob 1.4700,Purple Lipstick 6.5500",Light,Female,0.0586155825923110383938109590
2426,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2634.png" width="72" height="72">","2634",0.014700000000,6.5500000000,30.0600000000,35.6000000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500",Light,Female,0.0586155825923110383938109590
2427,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4118.png" width="72" height="72">","4118",0.014700000000,6.5500000000,30.0600000000,35.6000000000,"Half Shaved 1.4700,Purple Lipstick 6.5500",Light,Female,0.0586155825923110383938109590
2428,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1593.png" width="72" height="72">","1593",0.014700000000,6.5500000000,30.3100000000,35.6000000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500",Mid,Female,0.0586158182778969684230629247
2429,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0466.png" width="72" height="72">","0466",0.014700000000,6.5500000000,30.3100000000,35.6000000000,"Blonde Bob 1.4700,Purple Lipstick 6.5500",Mid,Female,0.0586158182778969684230629247
2430,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1206.png" width="72" height="72">","1206",0.014700000000,6.5500000000,30.3100000000,35.6000000000,"Half Shaved 1.4700,Purple Lipstick 6.5500",Mid,Female,0.0586158182778969684230629247
2431,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7791.png" width="72" height="72">","7791",0.014700000000,6.4400000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Mole 6.4400,Hot Lipstick 6.9600",Dark,Female,0.0586165453928775101523629611
2432,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk5137.png" width="72" height="72">","5137",0.014700000000,6.4400000000,28.2400000000,45.0100000000,"Red Mohawk 1.4700,Mole 6.4400,Purple Lipstick 6.5500",Dark,Female,0.0586165453928775101523629611
2433,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6191.png" width="72" height="72">","6191",0.014700000000,6.4400000000,30.0600000000,45.0100000000,"Half Shaved 1.4700,Mole 6.4400,Hot Lipstick 6.9600",Light,Female,0.0586183870628690758965156023
2434,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0488.png" width="72" height="72">","0488",0.014700000000,6.4400000000,30.3100000000,45.0100000000,"Half Shaved 1.4700,Mole 6.4400,Earring 24.5900",Mid,Female,0.0586186227710084089155929052
2435,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3891.png" width="72" height="72">","3891",0.014700000000,6.4400000000,30.3100000000,45.0100000000,"Blonde Bob 1.4700,Mole 6.4400,Hot Lipstick 6.9600",Mid,Female,0.0586186227710084089155929052
2436,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk7555.png" width="72" height="72">","7555",0.014700000000,6.4400000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Mole 6.4400,Hot Lipstick 6.9600",Mid,Female,0.0586186227710084089155929052
2437,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6734.png" width="72" height="72">","6734",0.014700000000,6.5500000000,28.2400000000,45.0100000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500,Earring 24.5900",Dark,Female,0.0586187854678912478819046345
2438,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk9571.png" width="72" height="72">","9571",0.014700000000,6.5500000000,28.2400000000,45.0100000000,"Half Shaved 1.4700,Purple Lipstick 6.5500,Cigarette 9.6100",Dark,Female,0.0586187854678912478819046345
2439,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk8261.png" width="72" height="72">","8261",0.014700000000,6.5500000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500,Cigarette 9.6100",Light,Female,0.0586206272786493001933984457
2440,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3051.png" width="72" height="72">","3051",0.014700000000,6.5500000000,30.0600000000,45.0100000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500,Earring 24.5900",Light,Female,0.0586206272786493001933984457
2441,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk6570.png" width="72" height="72">","6570",0.014700000000,6.5500000000,30.3100000000,45.0100000000,"Red Mohawk 1.4700,Purple Lipstick 6.5500,Earring 24.5900",Mid,Female,0.0586208630048051045423166355
2442,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3595.png" width="72" height="72">","3595",0.014700000000,6.5500000000,30.3100000000,45.0100000000,"Blonde Bob 1.4700,Purple Lipstick 6.5500,Cigarette 9.6100",Mid,Female,0.0586208630048051045423166355
2443,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3823.png" width="72" height="72">","3823",0.014700000000,6.9600000000,28.2400000000,35.6000000000,"Half Shaved 1.4700,Hot Lipstick 6.9600",Dark,Female,0.0586214666492396740902577629
2444,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk3037.png" width="72" height="72">","3037",0.014700000000,6.9600000000,28.2400000000,35.6000000000,"Blonde Bob 1.4700,Hot Lipstick 6.9600",Dark,Female,0.0586214666492396740902577629
2445,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0584.png" width="72" height="72">","0584",0.014700000000,6.9600000000,28.2400000000,35.6000000000,"Red Mohawk 1.4700,Hot Lipstick 6.9600",Dark,Female,0.0586214666492396740902577629
2446,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk0988.png" width="72" height="72">","0988",0.014700000000,6.9600000000,30.0600000000,35.6000000000,"Red Mohawk 1.4700,Hot Lipstick 6.9600",Light,Female,0.0586233086284904420032433266
2447,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk1936.png" width="72" height="72">","1936",0.014700000000,6.9600000000,30.0600000000,35.6000000000,"Half Shaved 1.4700,Hot Lipstick 6.9600",Light,Female,0.0586233086284904420032433266
2448,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk2007.png" width="72" height="72">","2007",0.014700000000,6.9600000000,30.0600000000,35.6000000000,"Blonde Bob 1.4700,Hot Lipstick 6.9600",Light,Female,0.0586233086284904420032433266
2449,"<img src="https://www.larvalabs.com/public/images/cryptopunks/punk4548.png" width="72" height="72">","4548",0.014700000000,6.9600000000,30.3100000000,35.6000000000,"Red Mohawk 1.4700,Hot Lipstick 6.9600",Mid,Female,0.0586235443762113522287179367
